model,prompt_id,category,tps,ttft,latency,peak_vram_mb,error,temp_0.0_success,temp_0.0_error,temp_0.1_success,temp_0.1_error,temp_0.2_success,temp_0.2_error,temp_0.3_success,temp_0.3_error,temp_0.4_success,temp_0.4_error,temp_0.5_success,temp_0.5_error,temp_0.6_success,temp_0.6_error,temp_0.7_success,temp_0.7_error
qwen2.5-coder:1.5b-instruct,33,Coding Generation,0.0,0.0,0.0,2529.50390625,model 'qwen2.5-coder:1.5b-instruct' not found (status code: 404),False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)"
qwen2.5-coder:1.5b-instruct,34,Coding Generation,0.0,0.0,0.0,2529.50390625,model 'qwen2.5-coder:1.5b-instruct' not found (status code: 404),False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)"
qwen2.5-coder:1.5b-instruct,35,Coding Generation,0.0,0.0,0.0,2529.50390625,model 'qwen2.5-coder:1.5b-instruct' not found (status code: 404),False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)"
qwen2.5-coder:1.5b-instruct,36,Coding Generation,0.0,0.0,0.0,2529.50390625,model 'qwen2.5-coder:1.5b-instruct' not found (status code: 404),False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)"
qwen2.5-coder:1.5b-instruct,37,Coding Generation,0.0,0.0,0.0,2529.50390625,model 'qwen2.5-coder:1.5b-instruct' not found (status code: 404),False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)"
qwen2.5-coder:1.5b-instruct,38,Coding Generation,0.0,0.0,0.0,2529.50390625,model 'qwen2.5-coder:1.5b-instruct' not found (status code: 404),False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)"
qwen2.5-coder:1.5b-instruct,39,Coding Generation,0.0,0.0,0.0,2529.50390625,model 'qwen2.5-coder:1.5b-instruct' not found (status code: 404),False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)"
qwen2.5-coder:1.5b-instruct,40,Coding Generation,0.0,0.0,0.0,2529.50390625,model 'qwen2.5-coder:1.5b-instruct' not found (status code: 404),False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)"
qwen2.5-coder:1.5b-instruct,41,Coding Generation,0.0,0.0,0.0,2529.50390625,model 'qwen2.5-coder:1.5b-instruct' not found (status code: 404),False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)"
qwen2.5-coder:1.5b-instruct,42,Coding Generation,0.0,0.0,0.0,2529.50390625,model 'qwen2.5-coder:1.5b-instruct' not found (status code: 404),False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)"
qwen2.5-coder:1.5b-instruct,43,Coding Generation,0.0,0.0,0.0,2529.50390625,model 'qwen2.5-coder:1.5b-instruct' not found (status code: 404),False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)"
qwen2.5-coder:1.5b-instruct,44,Coding Generation,0.0,0.0,0.0,2529.50390625,model 'qwen2.5-coder:1.5b-instruct' not found (status code: 404),False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)"
qwen2.5-coder:1.5b-instruct,45,Coding Generation,0.0,0.0,0.0,2529.50390625,model 'qwen2.5-coder:1.5b-instruct' not found (status code: 404),False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)"
qwen2.5-coder:1.5b-instruct,46,Coding Generation,0.0,0.0,0.0,2529.50390625,model 'qwen2.5-coder:1.5b-instruct' not found (status code: 404),False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)"
qwen2.5-coder:1.5b-instruct,47,Coding Generation,0.0,0.0,0.0,2529.50390625,model 'qwen2.5-coder:1.5b-instruct' not found (status code: 404),False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)"
qwen2.5-coder:1.5b-instruct,48,Coding Generation,0.0,0.0,0.0,2529.50390625,model 'qwen2.5-coder:1.5b-instruct' not found (status code: 404),False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)"
qwen2.5-coder:1.5b-instruct,49,Coding Generation,0.0,0.0,0.0,2529.50390625,model 'qwen2.5-coder:1.5b-instruct' not found (status code: 404),False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)"
qwen2.5-coder:1.5b-instruct,50,Coding Generation,0.0,0.0,0.0,2529.50390625,model 'qwen2.5-coder:1.5b-instruct' not found (status code: 404),False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)",False,"model ""qwen2.5-coder:1.5b-instruct"" not found, try pulling it first (status code: 404)"
