model,prompt_id,category,tps,ttft,latency,peak_vram_mb,error,temp_0.0_success,temp_0.0_error,temp_0.1_success,temp_0.1_error,temp_0.2_success,temp_0.2_error,temp_0.3_success,temp_0.3_error,temp_0.4_success,temp_0.4_error,temp_0.5_success,temp_0.5_error,temp_0.6_success,temp_0.6_error,temp_0.7_success,temp_0.7_error
phi4-mini-reasoning,89,Medium Reasoning,0.0,0.0,0.0,2527.50390625,model 'phi4-mini-reasoning' not found (status code: 404),False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)"
phi4-mini-reasoning,90,Medium Reasoning,0.0,0.0,0.0,2527.50390625,model 'phi4-mini-reasoning' not found (status code: 404),False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)"
phi4-mini-reasoning,91,Medium Reasoning,0.0,0.0,0.0,2527.50390625,model 'phi4-mini-reasoning' not found (status code: 404),False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)"
phi4-mini-reasoning,92,Medium Reasoning,0.0,0.0,0.0,2527.50390625,model 'phi4-mini-reasoning' not found (status code: 404),False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)"
phi4-mini-reasoning,93,Medium Reasoning,0.0,0.0,0.0,2527.50390625,model 'phi4-mini-reasoning' not found (status code: 404),False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)"
phi4-mini-reasoning,94,Medium Reasoning,0.0,0.0,0.0,2527.50390625,model 'phi4-mini-reasoning' not found (status code: 404),False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)"
phi4-mini-reasoning,95,Medium Reasoning,0.0,0.0,0.0,2527.50390625,model 'phi4-mini-reasoning' not found (status code: 404),False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)"
phi4-mini-reasoning,96,Medium Reasoning,0.0,0.0,0.0,2527.50390625,model 'phi4-mini-reasoning' not found (status code: 404),False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)"
phi4-mini-reasoning,97,Medium Reasoning,0.0,0.0,0.0,2527.50390625,model 'phi4-mini-reasoning' not found (status code: 404),False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)"
phi4-mini-reasoning,98,Medium Reasoning,0.0,0.0,0.0,2527.50390625,model 'phi4-mini-reasoning' not found (status code: 404),False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)"
phi4-mini-reasoning,99,Medium Reasoning,0.0,0.0,0.0,2527.50390625,model 'phi4-mini-reasoning' not found (status code: 404),False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)"
phi4-mini-reasoning,100,Medium Reasoning,0.0,0.0,0.0,2527.50390625,model 'phi4-mini-reasoning' not found (status code: 404),False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)",False,"model ""phi4-mini-reasoning"" not found, try pulling it first (status code: 404)"
